Date,Open,High,Low,Close,Adj Close,Volume
2018-07-04,104.330002,106.730003,103.870003,106.660004,91.602898,3928100
2018-07-11,106.139999,107.029999,105.629997,106.870003,91.783241,10586100
2018-07-18,106.849998,107.680000,106.510002,107.510002,92.332893,12069800
2018-07-25,107.449997,108.919998,107.239998,108.660004,93.320557,10915000
2018-08-01,108.559998,109.989998,107.459999,109.800003,94.299606,5109000
2018-08-08,109.769997,109.879997,108.040001,108.870003,93.500900,6000400
2018-08-15,108.370003,110.709999,107.650002,110.349998,94.771973,6682000
2018-08-22,110.199997,111.389999,109.709999,111.150002,95.459038,5027100
2018-08-29,111.180000,111.580002,110.220001,110.620003,95.003853,3940500
2018-09-05,110.480003,111.080002,110.050003,110.750000,95.115494,5578200
2018-09-12,110.760002,112.199997,110.709999,111.980003,96.171860,4413200
2018-09-19,111.940002,113.489998,111.830002,111.980003,96.171860,5174300
2018-09-26,112.099998,112.349998,110.099998,111.410004,95.682350,4784300
2018-10-03,111.870003,112.050003,110.500000,110.989998,95.950905,8405900
2018-10-10,110.809998,111.040001,104.830002,107.800003,93.193146,17366300
2018-10-17,107.730003,108.330002,104.010002,105.570000,91.265320,10432800
2018-10-24,105.489998,105.529999,101.680000,104.459999,90.305710,15382200
2018-10-31,105.300003,107.510002,104.830002,107.449997,92.890572,9227300
2018-11-07,108.349998,109.550003,106.550003,106.849998,92.371880,6890700
2018-11-14,107.559998,107.900002,104.370003,104.709999,90.521843,8067800
2018-11-21,105.040001,106.199997,104.000000,106.199997,91.809944,4853700
2018-11-28,106.500000,110.150002,106.059998,106.349998,91.939629,9050100
2018-12-05,104.940002,106.360001,101.379997,103.419998,89.406647,12150900
2018-12-12,104.639999,105.059998,99.029999,99.720001,86.207977,15217200
2018-12-19,99.809998,101.459999,92.260002,92.300003,79.793396,19586300
2018-12-26,92.690002,98.260002,91.620003,97.949997,85.308800,26354800
2019-01-02,96.489998,100.500000,96.019997,100.260002,87.320686,14323000
2019-01-09,100.629997,101.540001,99.629997,101.459999,88.365799,13137300
2019-01-16,101.629997,104.080002,101.440002,102.839996,89.567719,17596900
2019-01-23,103.279999,104.040001,102.180000,103.180000,89.863846,11467100
2019-01-30,103.500000,105.779999,103.089996,105.580002,91.954102,10415400
2019-02-06,105.410004,106.290001,103.720001,106.089996,92.398270,7853300
2019-02-13,106.400002,107.980003,105.489998,107.730003,93.826630,6787900
2019-02-20,107.690002,109.059998,107.339996,108.230003,94.262093,8095900
2019-02-27,108.050003,108.750000,106.839996,107.559998,93.678566,7595100
2019-03-06,107.580002,107.940002,105.290001,107.629997,93.739532,7116100
2019-03-13,107.980003,109.989998,107.669998,109.129997,95.045937,5824100
2019-03-20,109.000000,109.260002,106.570000,107.940002,94.009521,7569900
2019-03-27,107.949997,109.000000,106.339996,108.620003,94.601776,7956400
2019-04-03,109.089996,109.690002,108.379997,108.970001,95.560204,6739700
2019-04-10,109.150002,110.339996,108.900002,110.099998,96.551147,5340200
2019-04-17,110.470001,110.690002,109.519997,110.629997,97.015938,4856500
2019-04-24,110.510002,111.360001,109.349998,111.250000,97.559639,6765400
2019-05-01,111.389999,111.400002,108.290001,108.980003,95.568985,8159100
2019-05-08,108.870003,109.379997,106.410004,107.570000,94.332497,8477800
2019-05-15,106.959999,109.269997,106.739998,108.900002,95.498817,5371200
2019-05-22,108.580002,108.790001,106.199997,106.230003,93.157410,4007600
2019-05-29,105.779999,107.360001,104.150002,107.300003,94.095711,6955500
2019-06-05,107.699997,110.320000,107.160004,109.470001,95.998680,5611700
2019-06-12,109.470001,110.870003,109.150002,110.430000,96.840546,5537100
2019-06-19,110.519997,112.139999,110.360001,111.010002,97.349152,4936700
2019-06-26,111.209999,112.139999,110.059998,111.889999,98.120872,6689000
2019-07-03,112.190002,112.769997,111.650002,112.040001,98.877678,4051400
2019-07-10,112.349998,113.160004,112.059998,112.660004,99.424812,4363900
2019-07-17,112.669998,112.709999,111.430000,112.610001,99.380707,6654100
2019-07-24,112.389999,113.360001,112.279999,112.980003,99.707237,4039600
2019-07-31,112.940002,113.019997,106.290001,108.260002,95.541740,6851400
2019-08-07,107.099998,109.769997,105.970001,109.089996,96.274216,6112500
2019-08-14,107.639999,108.989998,105.209999,107.620003,94.976929,5677800
2019-08-21,108.480003,108.930000,105.250000,106.150002,93.679626,5399500
2019-08-28,105.949997,109.080002,105.809998,108.120003,95.418175,4400100
2019-09-04,108.970001,112.040001,108.750000,112.040001,98.877678,5214000
2019-09-11,112.139999,113.629997,111.709999,112.199997,99.018860,7228200
2019-09-18,112.010002,112.709999,110.870003,111.230003,98.736946,6050200
2019-09-25,111.230003,112.129997,109.900002,110.010002,97.653976,5384300
2019-10-02,109.480003,110.449997,106.879997,107.900002,95.780983,5585700
2019-10-09,108.599998,111.809998,108.279999,111.459999,98.941124,6205200
2019-10-16,111.370003,113.339996,111.269997,112.769997,100.103996,5362900
2019-10-23,112.650002,114.230003,112.419998,113.980003,101.178093,7228200
2019-10-30,114.120003,115.889999,113.050003,115.639999,102.651642,5310800
2019-11-06,115.739998,116.769997,115.449997,116.290001,103.228638,6689700
2019-11-13,115.889999,117.309998,115.650002,116.820000,103.699127,7205400
2019-11-20,116.599998,117.790001,115.870003,117.750000,104.524666,6297800
2019-11-27,117.949997,118.120003,115.339996,116.019997,102.988953,5095200
2019-12-04,116.449997,118.360001,116.269997,117.690002,104.471390,6508100
2019-12-11,117.860001,120.089996,117.680000,119.879997,106.415413,7391900
2019-12-18,120.019997,121.019997,119.690002,119.809998,106.353279,6929100
2019-12-25,119.989998,120.349998,119.220001,119.849998,107.195633,4590900
2020-01-01,120.370003,120.440002,118.769997,119.169998,106.587410,6004800
2020-01-08,119.209999,120.529999,119.110001,120.260002,107.562325,11039000
2020-01-15,120.110001,121.529999,120.029999,120.900002,108.134750,5741900
2020-01-22,121.209999,121.349998,118.000000,118.980003,106.417473,7062100
2020-01-29,119.290001,119.400002,116.440002,118.660004,106.131256,7464500
2020-02-05,119.599998,121.279999,119.550003,120.940002,108.170525,6023000
2020-02-12,121.489998,121.709999,119.849998,120.300003,107.598091,4343700
2020-02-19,120.589996,120.879997,112.330002,112.699997,100.800560,10536900
2020-02-26,113.199997,114.209999,102.279999,106.949997,95.657661,18240900
2020-03-04,109.339996,111.699997,96.849998,101.970001,91.203468,19074400
2020-03-11,99.180000,99.639999,84.040001,90.199997,80.676216,29009700
2020-03-18,84.510002,86.949997,75.550003,84.269997,75.372330,36693400
2020-03-25,84.500000,91.209999,82.889999,89.059998,79.656578,24927000
2020-04-01,85.639999,94.970001,84.400002,91.589996,82.652374,18446200
2020-04-08,92.559998,98.730003,91.779999,97.739998,88.202225,13797700
2020-04-15,95.470001,98.559998,93.470001,93.610001,84.475243,14855800
2020-04-22,95.419998,100.239998,94.650002,98.809998,89.167809,12573800
2020-04-29,100.760002,101.480003,94.330002,96.110001,86.731293,12220500
2020-05-06,96.639999,97.720001,94.629997,94.949997,85.684479,11414800
2020-05-13,94.629997,98.540001,90.980003,96.309998,86.911766,15728400
2020-05-20,97.610001,100.410004,96.440002,99.589996,89.871696,10470500
2020-05-27,101.470001,102.919998,99.720001,102.660004,92.642120,18088000
2020-06-03,103.830002,110.220001,103.599998,108.150002,97.596382,18229000
2020-06-10,107.989998,108.089996,97.779999,103.440002,93.346016,16004000
2020-06-17,103.660004,103.930000,100.480003,101.589996,91.676529,8798100
2020-06-24,100.669998,100.669998,96.430000,99.589996,89.871696,11457100
2020-07-01,99.989998,101.690002,99.300003,99.769997,90.745331,8159100
2020-07-08,99.889999,102.169998,97.629997,102.029999,92.800888,13126000
2020-07-15,103.459999,104.589996,102.639999,104.110001,94.692741,10977900
2020-07-22,103.879997,105.250000,102.839996,103.550003,94.183395,8944400
2020-07-29,103.699997,104.849998,101.940002,104.120003,94.701828,9905800
2020-08-05,104.889999,108.669998,104.349998,107.029999,97.348618,9629100
2020-08-12,107.980003,108.110001,106.430000,106.570000,96.930222,8587300
2020-08-19,106.699997,107.809998,105.250000,107.120003,97.430473,6455100
2020-08-26,107.000000,108.580002,106.339996,107.610001,97.876175,7033600
2020-09-02,107.889999,110.550003,105.400002,105.610001,96.057076,9097000
2020-09-09,106.410004,108.010002,105.110001,107.099998,97.412277,11385200
2020-09-16,107.580002,108.839996,102.919998,104.260002,94.829178,9884600
2020-09-23,104.510002,104.970001,101.110001,103.570000,94.201584,13470900
