Date,Open,High,Low,Close,Adj Close,Volume
2021-09-08,1.348000,1.363000,1.265000,1.277000,1.277000,0
2021-09-15,1.274000,1.386000,1.260000,1.324000,1.324000,0
2021-09-22,1.336000,1.567000,1.297000,1.534000,1.534000,0
2021-09-29,1.517000,1.555000,1.463000,1.529000,1.529000,0
2021-10-06,1.543000,1.617000,1.509000,1.580000,1.580000,0
2021-10-13,1.565000,1.636000,1.507000,1.635000,1.635000,0
2021-10-20,1.623000,1.691000,1.617000,1.619000,1.619000,0
2021-10-27,1.583000,1.619000,1.520000,1.549000,1.549000,0
2021-11-03,1.535000,1.602000,1.415000,1.432000,1.432000,0
2021-11-10,1.473000,1.637000,1.464000,1.634000,1.634000,0
2021-11-17,1.641000,1.669000,1.521000,1.667000,1.667000,0
2021-11-24,1.665000,1.693000,1.412000,1.443000,1.443000,0
2021-12-01,1.482000,1.497000,1.343000,1.480000,1.480000,0
2021-12-08,1.490000,1.537000,1.414000,1.438000,1.438000,0
2021-12-15,1.446000,1.498000,1.372000,1.487000,1.487000,0
2021-12-22,1.477000,1.501000,1.448000,1.481000,1.481000,0
2021-12-29,1.505000,1.686000,1.491000,1.668000,1.668000,0
2022-01-05,1.660000,1.808000,1.647000,1.746000,1.746000,0
2022-01-12,1.732000,1.866000,1.706000,1.865000,1.865000,0
2022-01-19,1.858000,1.874000,1.707000,1.783000,1.783000,0
2022-01-26,1.785000,1.857000,1.750000,1.800000,1.800000,0
2022-02-02,1.777000,1.971000,1.743000,1.954000,1.954000,0
2022-02-09,1.936000,2.063000,1.909000,2.045000,2.045000,0
2022-02-16,2.035000,2.065000,1.918000,1.948000,1.948000,0
2022-02-23,1.981000,2.011000,1.682000,1.707000,1.707000,0
2022-03-02,1.777000,1.897000,1.700000,1.872000,1.872000,0
2022-03-09,1.911000,2.162000,1.892000,2.160000,2.160000,0
2022-03-16,2.169000,2.390000,2.135000,2.373000,2.373000,0
2022-03-23,2.374000,2.503000,2.299000,2.400000,2.400000,0
2022-03-30,2.402000,2.567000,2.311000,2.556000,2.556000,0
2022-04-06,2.628000,2.792000,2.568000,2.725000,2.725000,0
2022-04-13,2.746000,2.930000,2.646000,2.913000,2.913000,0
2022-04-20,2.880000,2.954000,2.724000,2.772000,2.772000,0
2022-04-27,2.753000,3.002000,2.730000,2.960000,2.960000,0
2022-05-04,2.962000,3.167000,2.911000,2.993000,2.993000,0
2022-05-11,2.954000,3.076000,2.817000,2.968000,2.968000,0
2022-05-18,2.995000,3.014000,2.718000,2.760000,2.760000,0
2022-05-25,2.736000,2.877000,2.708000,2.844000,2.844000,0
2022-06-01,2.871000,3.040000,2.833000,2.972000,2.972000,0
2022-06-08,3.009000,3.483000,2.988000,3.483000,3.483000,0
2022-06-15,3.383000,3.450000,3.197000,3.307000,3.307000,0
2022-06-22,3.201000,3.253000,3.005000,3.206000,3.206000,0
2022-06-29,3.149000,3.187000,2.780000,2.809000,2.809000,0
2022-07-06,2.784000,3.101000,2.746000,2.958000,2.958000,0
2022-07-13,2.956000,3.071000,2.900000,3.019000,3.019000,0
2022-07-20,2.973000,3.081000,2.707000,2.787000,2.787000,0
2022-07-27,2.783000,2.803000,2.525000,2.741000,2.741000,0
2022-08-03,2.783000,2.869000,2.656000,2.797000,2.797000,0
2022-08-10,2.812000,2.902000,2.674000,2.824000,2.824000,0
2022-08-17,2.895000,3.078000,2.835000,3.054000,3.054000,0
2022-08-24,3.048000,3.151000,3.008000,3.110000,3.110000,0
2022-08-31,3.127000,3.353000,3.103000,3.340000,3.340000,0
2022-09-07,3.323000,3.458000,3.209000,3.422000,3.422000,0
2022-09-14,3.460000,3.602000,3.383000,3.571000,3.571000,0
2022-09-21,3.530000,3.992000,3.503000,3.964000,3.964000,0
2022-09-28,3.911000,3.913000,3.564000,3.617000,3.617000,0
2022-10-05,3.703000,3.970000,3.697000,3.939000,3.939000,0
2022-10-12,3.953000,4.080000,3.844000,3.998000,3.998000,0
2022-10-19,4.094000,4.333000,4.052000,4.108000,4.108000,0
2022-10-26,4.059000,4.083000,3.911000,4.052000,4.052000,0
2022-11-02,4.044000,4.223000,3.976000,4.126000,4.126000,0
2022-11-09,4.151000,4.174000,3.760000,3.799000,3.799000,0
2022-11-16,3.768000,3.836000,3.692000,3.758000,3.758000,0
2022-11-23,3.776000,3.797000,3.668000,3.748000,3.748000,0
2022-11-30,3.727000,3.798000,3.504000,3.513000,3.513000,0
2022-12-07,3.553000,3.630000,3.402000,3.501000,3.501000,0
2022-12-14,3.508000,3.701000,3.430000,3.684000,3.684000,0
2022-12-21,3.647000,3.862000,3.621000,3.860000,3.860000,0
2022-12-28,3.818000,3.905000,3.724000,3.793000,3.793000,0
